Reward,Time,Seed
-3,0.000999927520752,(8, 22, 40, 66, 88)
-3,0.00200009346008,(8, 22, 40, 66, 88)
0,0.00200009346008,(8, 22, 40, 66, 88)
-6,0.000999927520752,(8, 22, 40, 66, 88)
-3,0.000999927520752,(8, 22, 40, 66, 88)
5,0.000999927520752,(8, 22, 40, 66, 88)
0,0.00200009346008,(8, 22, 40, 66, 88)
-2,0.000999927520752,(8, 22, 40, 66, 88)
-4,0.00100016593933,(8, 22, 40, 66, 88)
2,0.000999927520752,(8, 22, 40, 66, 88)
-4,0.000999927520752,(8, 22, 40, 66, 88)
1,0.00100016593933,(8, 22, 40, 66, 88)
-7,0.000999927520752,(8, 22, 40, 66, 88)
-4,0.000999927520752,(8, 22, 40, 66, 88)
-8,0.000999927520752,(8, 22, 40, 66, 88)
0,0.00100016593933,(8, 22, 40, 66, 88)
-6,0.0,(8, 22, 40, 66, 88)
-5,0.000999927520752,(8, 22, 40, 66, 88)
-3,0.000999927520752,(8, 22, 40, 66, 88)
-1,0.00100016593933,(8, 22, 40, 66, 88)
2,0.000999927520752,(8, 22, 40, 66, 88)
-5,0.000999927520752,(8, 22, 40, 66, 88)
-6,0.00100016593933,(8, 22, 40, 66, 88)
-7,0.0,(8, 22, 40, 66, 88)
0,0.000999927520752,(8, 22, 40, 66, 88)
-3,0.000999927520752,(8, 22, 40, 66, 88)
0,0.00100016593933,(8, 22, 40, 66, 88)
-3,0.000999927520752,(8, 22, 40, 66, 88)
-6,0.000999927520752,(8, 22, 40, 66, 88)
-8,0.0,(8, 22, 40, 66, 88)
-5,0.000999927520752,(8, 22, 40, 66, 88)
-3,0.00100016593933,(8, 22, 40, 66, 88)
-4,0.000999927520752,(8, 22, 40, 66, 88)
-2,0.000999927520752,(8, 22, 40, 66, 88)
-5,0.00100016593933,(8, 22, 40, 66, 88)
-7,0.0,(8, 22, 40, 66, 88)
0,0.000999927520752,(8, 22, 40, 66, 88)
-5,0.000999927520752,(8, 22, 40, 66, 88)
-6,0.0,(8, 22, 40, 66, 88)
1,0.00100016593933,(8, 22, 40, 66, 88)
4,0.000999927520752,(8, 22, 40, 66, 88)
-6,0.0,(8, 22, 40, 66, 88)
-2,0.000999927520752,(8, 22, 40, 66, 88)
-4,0.000999927520752,(8, 22, 40, 66, 88)
1,0.00100016593933,(8, 22, 40, 66, 88)
0,0.000999927520752,(8, 22, 40, 66, 88)
-4,0.000999927520752,(8, 22, 40, 66, 88)
-8,0.0,(8, 22, 40, 66, 88)
5,0.00200009346008,(8, 22, 40, 66, 88)
-7,0.0,(8, 22, 40, 66, 88)
1,0.000999927520752,(8, 22, 40, 66, 88)
6,0.00100016593933,(8, 22, 40, 66, 88)
-4,0.000999927520752,(8, 22, 40, 66, 88)
15,0.000999927520752,(8, 22, 40, 66, 88)
5,0.00100016593933,(8, 22, 40, 66, 88)
1,0.000999927520752,(8, 22, 40, 66, 88)
2,0.000999927520752,(8, 22, 40, 66, 88)
9,0.000999927520752,(8, 22, 40, 66, 88)
