Reward,Time,Seed
27,0.00200009346008,(0, 3, 12, 25, 100)
17,0.000999927520752,(0, 3, 12, 25, 100)
24,0.00300002098083,(0, 3, 12, 25, 100)
27,0.00200009346008,(0, 3, 12, 25, 100)
26,0.0019998550415,(0, 3, 12, 25, 100)
32,0.00100016593933,(0, 3, 12, 25, 100)
29,0.0019998550415,(0, 3, 12, 25, 100)
24,0.00100016593933,(0, 3, 12, 25, 100)
21,0.0019998550415,(0, 3, 12, 25, 100)
19,0.00200009346008,(0, 3, 12, 25, 100)
28,0.000999927520752,(0, 3, 12, 25, 100)
21,0.00200009346008,(0, 3, 12, 25, 100)
33,0.0019998550415,(0, 3, 12, 25, 100)
22,0.00200009346008,(0, 3, 12, 25, 100)
20,0.000999927520752,(0, 3, 12, 25, 100)
30,0.00200009346008,(0, 3, 12, 25, 100)
24,0.0019998550415,(0, 3, 12, 25, 100)
31,0.00500011444092,(0, 3, 12, 25, 100)
21,0.00300002098083,(0, 3, 12, 25, 100)
28,0.00499987602234,(0, 3, 12, 25, 100)
22,0.00400018692017,(0, 3, 12, 25, 100)
29,0.00399994850159,(0, 3, 12, 25, 100)
27,0.00300002098083,(0, 3, 12, 25, 100)
18,0.00300002098083,(0, 3, 12, 25, 100)
25,0.00300002098083,(0, 3, 12, 25, 100)
14,0.00300002098083,(0, 3, 12, 25, 100)
16,0.00399994850159,(0, 3, 12, 25, 100)
27,0.0019998550415,(0, 3, 12, 25, 100)
28,0.00300002098083,(0, 3, 12, 25, 100)
21,0.0160000324249,(0, 3, 12, 25, 100)
26,0.00200009346008,(0, 3, 12, 25, 100)
27,0.000999927520752,(0, 3, 12, 25, 100)
25,0.00200009346008,(0, 3, 12, 25, 100)
6,0.0019998550415,(0, 3, 12, 25, 100)
27,0.00200009346008,(0, 3, 12, 25, 100)
32,0.000999927520752,(0, 3, 12, 25, 100)
26,0.00200009346008,(0, 3, 12, 25, 100)
24,0.000999927520752,(0, 3, 12, 25, 100)
20,0.00200009346008,(0, 3, 12, 25, 100)
31,0.000999927520752,(0, 3, 12, 25, 100)
20,0.00200009346008,(0, 3, 12, 25, 100)
27,0.0019998550415,(0, 3, 12, 25, 100)
37,0.00200009346008,(0, 3, 12, 25, 100)
19,0.000999927520752,(0, 3, 12, 25, 100)
28,0.00200009346008,(0, 3, 12, 25, 100)
28,0.0019998550415,(0, 3, 12, 25, 100)
24,0.00100016593933,(0, 3, 12, 25, 100)
28,0.0019998550415,(0, 3, 12, 25, 100)
32,0.00200009346008,(0, 3, 12, 25, 100)
21,0.000999927520752,(0, 3, 12, 25, 100)
19,0.00200009346008,(0, 3, 12, 25, 100)
16,0.0019998550415,(0, 3, 12, 25, 100)
28,0.00100016593933,(0, 3, 12, 25, 100)
26,0.0019998550415,(0, 3, 12, 25, 100)
27,0.00200009346008,(0, 3, 12, 25, 100)
28,0.0019998550415,(0, 3, 12, 25, 100)
