Reward,Time,Seed
55,0.00699996948242,(0, 1, 3, 4, 9)
27,0.00699996948242,(0, 1, 3, 4, 9)
67,0.029000043869,(0, 1, 3, 4, 9)
40,0.00800013542175,(0, 1, 3, 4, 9)
31,0.00699996948242,(0, 1, 3, 4, 9)
47,0.00699996948242,(0, 1, 3, 4, 9)
33,0.0149998664856,(0, 1, 3, 4, 9)
32,0.00400018692017,(0, 1, 3, 4, 9)
35,0.00600004196167,(0, 1, 3, 4, 9)
62,0.00399994850159,(0, 1, 3, 4, 9)
33,0.00300002098083,(0, 1, 3, 4, 9)
54,0.00399994850159,(0, 1, 3, 4, 9)
51,0.0090000629425,(0, 1, 3, 4, 9)
48,0.00399994850159,(0, 1, 3, 4, 9)
46,0.00499987602234,(0, 1, 3, 4, 9)
52,0.00500011444092,(0, 1, 3, 4, 9)
65,0.00399994850159,(0, 1, 3, 4, 9)
72,0.00500011444092,(0, 1, 3, 4, 9)
13,0.00300002098083,(0, 1, 3, 4, 9)
53,0.00499987602234,(0, 1, 3, 4, 9)
58,0.00500011444092,(0, 1, 3, 4, 9)
69,0.00799989700317,(0, 1, 3, 4, 9)
59,0.0090000629425,(0, 1, 3, 4, 9)
65,0.00999999046326,(0, 1, 3, 4, 9)
33,0.00600004196167,(0, 1, 3, 4, 9)
47,0.00799989700317,(0, 1, 3, 4, 9)
47,0.00799989700317,(0, 1, 3, 4, 9)
77,0.0090000629425,(0, 1, 3, 4, 9)
54,0.00600004196167,(0, 1, 3, 4, 9)
40,0.00600004196167,(0, 1, 3, 4, 9)
61,0.00499987602234,(0, 1, 3, 4, 9)
34,0.00600004196167,(0, 1, 3, 4, 9)
75,0.00399994850159,(0, 1, 3, 4, 9)
45,0.00600004196167,(0, 1, 3, 4, 9)
43,0.00399994850159,(0, 1, 3, 4, 9)
21,0.00400018692017,(0, 1, 3, 4, 9)
60,0.00399994850159,(0, 1, 3, 4, 9)
26,0.00399994850159,(0, 1, 3, 4, 9)
73,0.00399994850159,(0, 1, 3, 4, 9)
27,0.00500011444092,(0, 1, 3, 4, 9)
54,0.00399994850159,(0, 1, 3, 4, 9)
58,0.00500011444092,(0, 1, 3, 4, 9)
77,0.00499987602234,(0, 1, 3, 4, 9)
61,0.00999999046326,(0, 1, 3, 4, 9)
45,0.00800013542175,(0, 1, 3, 4, 9)
22,0.00999999046326,(0, 1, 3, 4, 9)
56,0.00699996948242,(0, 1, 3, 4, 9)
41,0.00699996948242,(0, 1, 3, 4, 9)
36,0.00699996948242,(0, 1, 3, 4, 9)
68,0.00799989700317,(0, 1, 3, 4, 9)
58,0.007000207901,(0, 1, 3, 4, 9)
77,0.00499987602234,(0, 1, 3, 4, 9)
72,0.00399994850159,(0, 1, 3, 4, 9)
85,0.00500011444092,(0, 1, 3, 4, 9)
42,0.00499987602234,(0, 1, 3, 4, 9)
58,0.00600004196167,(0, 1, 3, 4, 9)
46,0.00399994850159,(0, 1, 3, 4, 9)
65,0.00400018692017,(0, 1, 3, 4, 9)
59,0.00399994850159,(0, 1, 3, 4, 9)
32,0.00499987602234,(0, 1, 3, 4, 9)
59,0.00500011444092,(0, 1, 3, 4, 9)
52,0.00499987602234,(0, 1, 3, 4, 9)
47,0.00400018692017,(0, 1, 3, 4, 9)
68,0.00399994850159,(0, 1, 3, 4, 9)
63,0.00499987602234,(0, 1, 3, 4, 9)
46,0.00500011444092,(0, 1, 3, 4, 9)
65,0.00600004196167,(0, 1, 3, 4, 9)
17,0.00499987602234,(0, 1, 3, 4, 9)
68,0.0260000228882,(0, 1, 3, 4, 9)
60,0.00699996948242,(0, 1, 3, 4, 9)
65,0.00600004196167,(0, 1, 3, 4, 9)
40,0.00799989700317,(0, 1, 3, 4, 9)
66,0.00800013542175,(0, 1, 3, 4, 9)
54,0.00999999046326,(0, 1, 3, 4, 9)
38,0.00399994850159,(0, 1, 3, 4, 9)
43,0.00500011444092,(0, 1, 3, 4, 9)
68,0.00499987602234,(0, 1, 3, 4, 9)
63,0.00500011444092,(0, 1, 3, 4, 9)
34,0.00399994850159,(0, 1, 3, 4, 9)
52,0.00300002098083,(0, 1, 3, 4, 9)
20,0.00499987602234,(0, 1, 3, 4, 9)
55,0.00500011444092,(0, 1, 3, 4, 9)
53,0.00499987602234,(0, 1, 3, 4, 9)
45,0.00400018692017,(0, 1, 3, 4, 9)
65,0.00599980354309,(0, 1, 3, 4, 9)
59,0.00500011444092,(0, 1, 3, 4, 9)
36,0.0379998683929,(0, 1, 3, 4, 9)
41,0.00600004196167,(0, 1, 3, 4, 9)
32,0.0090000629425,(0, 1, 3, 4, 9)
32,0.00399994850159,(0, 1, 3, 4, 9)
75,0.00800013542175,(0, 1, 3, 4, 9)
45,0.00499987602234,(0, 1, 3, 4, 9)
14,0.00500011444092,(0, 1, 3, 4, 9)
51,0.00399994850159,(0, 1, 3, 4, 9)
45,0.00399994850159,(0, 1, 3, 4, 9)
33,0.00500011444092,(0, 1, 3, 4, 9)
51,0.00600004196167,(0, 1, 3, 4, 9)
40,0.00399994850159,(0, 1, 3, 4, 9)
61,0.00600004196167,(0, 1, 3, 4, 9)
48,0.00499987602234,(0, 1, 3, 4, 9)
62,0.00500011444092,(0, 1, 3, 4, 9)
40,0.00399994850159,(0, 1, 3, 4, 9)
43,0.00399994850159,(0, 1, 3, 4, 9)
48,0.00500011444092,(0, 1, 3, 4, 9)
69,0.00399994850159,(0, 1, 3, 4, 9)
65,0.0379998683929,(0, 1, 3, 4, 9)
51,0.00800013542175,(0, 1, 3, 4, 9)
49,0.0119998455048,(0, 1, 3, 4, 9)
50,0.007000207901,(0, 1, 3, 4, 9)
60,0.00499987602234,(0, 1, 3, 4, 9)
25,0.00500011444092,(0, 1, 3, 4, 9)
36,0.00399994850159,(0, 1, 3, 4, 9)
33,0.00399994850159,(0, 1, 3, 4, 9)
12,0.00300002098083,(0, 1, 3, 4, 9)
42,0.00300002098083,(0, 1, 3, 4, 9)
53,0.00499987602234,(0, 1, 3, 4, 9)
46,0.00400018692017,(0, 1, 3, 4, 9)
20,0.00299978256226,(0, 1, 3, 4, 9)
57,0.00500011444092,(0, 1, 3, 4, 9)
36,0.00300002098083,(0, 1, 3, 4, 9)
33,0.00499987602234,(0, 1, 3, 4, 9)
46,0.007000207901,(0, 1, 3, 4, 9)
42,0.00699996948242,(0, 1, 3, 4, 9)
48,0.00799989700317,(0, 1, 3, 4, 9)
44,0.0090000629425,(0, 1, 3, 4, 9)
43,0.0090000629425,(0, 1, 3, 4, 9)
34,0.010999917984,(0, 1, 3, 4, 9)
55,0.00799989700317,(0, 1, 3, 4, 9)
36,0.00800013542175,(0, 1, 3, 4, 9)
19,0.00499987602234,(0, 1, 3, 4, 9)
33,0.00500011444092,(0, 1, 3, 4, 9)
47,0.00399994850159,(0, 1, 3, 4, 9)
56,0.00600004196167,(0, 1, 3, 4, 9)
60,0.00399994850159,(0, 1, 3, 4, 9)
54,0.00500011444092,(0, 1, 3, 4, 9)
64,0.00499987602234,(0, 1, 3, 4, 9)
41,0.00399994850159,(0, 1, 3, 4, 9)
38,0.00500011444092,(0, 1, 3, 4, 9)
40,0.00600004196167,(0, 1, 3, 4, 9)
56,0.00399994850159,(0, 1, 3, 4, 9)
62,0.00799989700317,(0, 1, 3, 4, 9)
59,0.00600004196167,(0, 1, 3, 4, 9)
68,0.0090000629425,(0, 1, 3, 4, 9)
58,0.00799989700317,(0, 1, 3, 4, 9)
58,0.00800013542175,(0, 1, 3, 4, 9)
74,0.00699996948242,(0, 1, 3, 4, 9)
71,0.00799989700317,(0, 1, 3, 4, 9)
62,0.00800013542175,(0, 1, 3, 4, 9)
59,0.00999999046326,(0, 1, 3, 4, 9)
69,0.00499987602234,(0, 1, 3, 4, 9)
60,0.00500011444092,(0, 1, 3, 4, 9)
71,0.00499987602234,(0, 1, 3, 4, 9)
50,0.00400018692017,(0, 1, 3, 4, 9)
34,0.00599980354309,(0, 1, 3, 4, 9)
44,0.00800013542175,(0, 1, 3, 4, 9)
47,0.00499987602234,(0, 1, 3, 4, 9)
58,0.00400018692017,(0, 1, 3, 4, 9)
45,0.00599980354309,(0, 1, 3, 4, 9)
33,0.00500011444092,(0, 1, 3, 4, 9)
34,0.00399994850159,(0, 1, 3, 4, 9)
37,0.00600004196167,(0, 1, 3, 4, 9)
77,0.00600004196167,(0, 1, 3, 4, 9)
17,0.00699996948242,(0, 1, 3, 4, 9)
54,0.00999999046326,(0, 1, 3, 4, 9)
62,0.0090000629425,(0, 1, 3, 4, 9)
17,0.00899982452393,(0, 1, 3, 4, 9)
79,0.00999999046326,(0, 1, 3, 4, 9)
62,0.007000207901,(0, 1, 3, 4, 9)
60,0.00799989700317,(0, 1, 3, 4, 9)
34,0.00500011444092,(0, 1, 3, 4, 9)
72,0.00599980354309,(0, 1, 3, 4, 9)
51,0.00699996948242,(0, 1, 3, 4, 9)
52,0.00500011444092,(0, 1, 3, 4, 9)
40,0.00600004196167,(0, 1, 3, 4, 9)
57,0.00399994850159,(0, 1, 3, 4, 9)
57,0.00500011444092,(0, 1, 3, 4, 9)
77,0.00599980354309,(0, 1, 3, 4, 9)
33,0.00600004196167,(0, 1, 3, 4, 9)
60,0.00500011444092,(0, 1, 3, 4, 9)
38,0.0390000343323,(0, 1, 3, 4, 9)
43,0.00999999046326,(0, 1, 3, 4, 9)
71,0.0169999599457,(0, 1, 3, 4, 9)
57,0.00499987602234,(0, 1, 3, 4, 9)
54,0.00500011444092,(0, 1, 3, 4, 9)
50,0.00600004196167,(0, 1, 3, 4, 9)
84,0.00499987602234,(0, 1, 3, 4, 9)
31,0.00399994850159,(0, 1, 3, 4, 9)
47,0.00500011444092,(0, 1, 3, 4, 9)
25,0.00600004196167,(0, 1, 3, 4, 9)
56,0.00399994850159,(0, 1, 3, 4, 9)
52,0.00499987602234,(0, 1, 3, 4, 9)
51,0.00600004196167,(0, 1, 3, 4, 9)
46,0.00699996948242,(0, 1, 3, 4, 9)
56,0.00400018692017,(0, 1, 3, 4, 9)
37,0.00399994850159,(0, 1, 3, 4, 9)
42,0.00399994850159,(0, 1, 3, 4, 9)
51,0.00399994850159,(0, 1, 3, 4, 9)
26,0.0340001583099,(0, 1, 3, 4, 9)
47,0.00599980354309,(0, 1, 3, 4, 9)
37,0.0190000534058,(0, 1, 3, 4, 9)
