Reward,Time,Seed
7,0.00300002098083,(13, 34, 82, 97, 148)
5,0.00300002098083,(13, 34, 82, 97, 148)
-1,0.00200009346008,(13, 34, 82, 97, 148)
3,0.00299978256226,(13, 34, 82, 97, 148)
5,0.00200009346008,(13, 34, 82, 97, 148)
-3,0.000999927520752,(13, 34, 82, 97, 148)
-7,0.00100016593933,(13, 34, 82, 97, 148)
-5,0.0019998550415,(13, 34, 82, 97, 148)
-3,0.00200009346008,(13, 34, 82, 97, 148)
-6,0.000999927520752,(13, 34, 82, 97, 148)
-8,0.00100016593933,(13, 34, 82, 97, 148)
-1,0.0019998550415,(13, 34, 82, 97, 148)
7,0.00200009346008,(13, 34, 82, 97, 148)
1,0.00399994850159,(13, 34, 82, 97, 148)
7,0.00799989700317,(13, 34, 82, 97, 148)
-1,0.00200009346008,(13, 34, 82, 97, 148)
5,0.00200009346008,(13, 34, 82, 97, 148)
0,0.0019998550415,(13, 34, 82, 97, 148)
-4,0.00100016593933,(13, 34, 82, 97, 148)
10,0.00299978256226,(13, 34, 82, 97, 148)
-5,0.00200009346008,(13, 34, 82, 97, 148)
0,0.000999927520752,(13, 34, 82, 97, 148)
-5,0.00200009346008,(13, 34, 82, 97, 148)
0,0.00399994850159,(13, 34, 82, 97, 148)
3,0.00500011444092,(13, 34, 82, 97, 148)
3,0.0249998569489,(13, 34, 82, 97, 148)
-4,0.00200009346008,(13, 34, 82, 97, 148)
-9,0.00200009346008,(13, 34, 82, 97, 148)
-9,0.00299978256226,(13, 34, 82, 97, 148)
-1,0.00200009346008,(13, 34, 82, 97, 148)
-3,0.00300002098083,(13, 34, 82, 97, 148)
4,0.00399994850159,(13, 34, 82, 97, 148)
3,0.00399994850159,(13, 34, 82, 97, 148)
1,0.00200009346008,(13, 34, 82, 97, 148)
-2,0.00200009346008,(13, 34, 82, 97, 148)
-4,0.000999927520752,(13, 34, 82, 97, 148)
-5,0.0019998550415,(13, 34, 82, 97, 148)
-1,0.00200009346008,(13, 34, 82, 97, 148)
3,0.00300002098083,(13, 34, 82, 97, 148)
1,0.000999927520752,(13, 34, 82, 97, 148)
-2,0.00100016593933,(13, 34, 82, 97, 148)
2,0.00300002098083,(13, 34, 82, 97, 148)
2,0.0019998550415,(13, 34, 82, 97, 148)
8,0.00200009346008,(13, 34, 82, 97, 148)
-5,0.0019998550415,(13, 34, 82, 97, 148)
0,0.00200009346008,(13, 34, 82, 97, 148)
5,0.00300002098083,(13, 34, 82, 97, 148)
16,0.00300002098083,(13, 34, 82, 97, 148)
2,0.000999927520752,(13, 34, 82, 97, 148)
16,0.00300002098083,(13, 34, 82, 97, 148)
-5,0.00200009346008,(13, 34, 82, 97, 148)
1,0.0019998550415,(13, 34, 82, 97, 148)
-1,0.00200009346008,(13, 34, 82, 97, 148)
0,0.0019998550415,(13, 34, 82, 97, 148)
-7,0.00100016593933,(13, 34, 82, 97, 148)
-3,0.0019998550415,(13, 34, 82, 97, 148)
-2,0.00200009346008,(13, 34, 82, 97, 148)
-4,0.00200009346008,(13, 34, 82, 97, 148)
0,0.0019998550415,(13, 34, 82, 97, 148)
1,0.00200009346008,(13, 34, 82, 97, 148)
3,0.00499987602234,(13, 34, 82, 97, 148)
-4,0.00300002098083,(13, 34, 82, 97, 148)
0,0.00300002098083,(13, 34, 82, 97, 148)
1,0.00399994850159,(13, 34, 82, 97, 148)
3,0.00500011444092,(13, 34, 82, 97, 148)
-5,0.0019998550415,(13, 34, 82, 97, 148)
0,0.00500011444092,(13, 34, 82, 97, 148)
0,0.00399994850159,(13, 34, 82, 97, 148)
-2,0.00300002098083,(13, 34, 82, 97, 148)
1,0.00399994850159,(13, 34, 82, 97, 148)
-1,0.00300002098083,(13, 34, 82, 97, 148)
-6,0.00200009346008,(13, 34, 82, 97, 148)
-2,0.00399994850159,(13, 34, 82, 97, 148)
3,0.00500011444092,(13, 34, 82, 97, 148)
-5,0.00300002098083,(13, 34, 82, 97, 148)
-4,0.00299978256226,(13, 34, 82, 97, 148)
-3,0.00300002098083,(13, 34, 82, 97, 148)
-2,0.00300002098083,(13, 34, 82, 97, 148)
-1,0.00200009346008,(13, 34, 82, 97, 148)
-7,0.0019998550415,(13, 34, 82, 97, 148)
-4,0.00200009346008,(13, 34, 82, 97, 148)
6,0.00399994850159,(13, 34, 82, 97, 148)
-3,0.00300002098083,(13, 34, 82, 97, 148)
3,0.00300002098083,(13, 34, 82, 97, 148)
5,0.00300002098083,(13, 34, 82, 97, 148)
-5,0.000999927520752,(13, 34, 82, 97, 148)
1,0.00200009346008,(13, 34, 82, 97, 148)
-4,0.00200009346008,(13, 34, 82, 97, 148)
-1,0.0019998550415,(13, 34, 82, 97, 148)
-5,0.000999927520752,(13, 34, 82, 97, 148)
-2,0.00200009346008,(13, 34, 82, 97, 148)
-3,0.000999927520752,(13, 34, 82, 97, 148)
10,0.00300002098083,(13, 34, 82, 97, 148)
3,0.00200009346008,(13, 34, 82, 97, 148)
-5,0.0019998550415,(13, 34, 82, 97, 148)
-3,0.00200009346008,(13, 34, 82, 97, 148)
-7,0.000999927520752,(13, 34, 82, 97, 148)
