# Directed graph: G_rmat_1000.txt 
# Nodes: 1000 Edges: 5000
# FromNodeId	ToNodeId
0	1
0	3
0	5
0	6
0	7
0	9
0	11
0	15
0	16
0	17
0	19
0	27
0	31
0	32
0	33
0	34
0	36
0	39
0	40
0	42
0	46
0	47
0	48
0	50
0	54
0	55
0	58
0	62
0	63
0	69
0	70
0	77
0	79
0	88
0	93
0	102
0	107
0	109
0	110
0	121
0	125
0	131
0	132
0	133
0	134
0	136
0	148
0	152
0	156
0	157
0	158
0	159
0	163
0	164
0	171
0	172
0	175
0	187
0	189
0	190
0	194
0	222
0	234
0	250
0	253
0	255
0	257
0	259
0	260
0	265
0	267
0	273
0	281
0	282
0	284
0	285
0	296
0	298
0	300
0	301
0	305
0	312
0	313
0	319
0	327
0	343
0	345
0	375
0	380
0	406
0	407
0	415
0	421
0	437
0	438
0	446
0	452
0	468
0	500
0	501
0	503
0	505
0	507
0	509
0	510
0	511
0	513
0	515
0	518
0	519
0	521
0	525
0	527
0	531
0	532
0	533
0	534
0	538
0	540
0	542
0	543
0	546
0	548
0	550
0	554
0	562
0	563
0	565
0	571
0	572
0	577
0	583
0	584
0	585
0	589
0	591
0	593
0	597
0	601
0	607
0	609
0	613
0	623
0	625
0	626
0	628
0	630
0	632
0	640
0	641
0	649
0	656
0	657
0	659
0	665
0	667
0	671
0	677
0	679
0	687
0	688
0	692
0	694
0	706
0	724
0	726
0	728
0	750
0	751
0	753
0	757
0	758
0	759
0	760
0	761
0	765
0	766
0	767
0	769
0	773
0	777
0	781
0	782
0	786
0	792
0	812
0	813
0	815
0	826
0	827
0	843
0	845
0	860
0	869
0	875
0	878
0	883
0	884
0	886
0	913
0	921
0	925
0	926
0	937
0	952
0	992
1	0
1	3
1	7
1	15
1	31
1	35
1	42
1	46
1	47
1	50
1	54
1	93
1	109
1	125
1	144
1	156
1	187
1	202
1	238
1	265
1	281
1	312
1	382
1	452
1	500
1	501
1	507
1	511
1	512
1	515
1	516
1	531
1	541
1	546
1	550
1	556
1	562
1	582
1	614
1	625
1	640
1	657
1	687
1	750
1	754
1	765
1	843
1	890
1	906
2	0
2	1
2	31
2	50
2	62
2	125
2	261
2	281
2	375
2	379
2	484
2	500
2	503
2	511
2	515
2	531
2	609
2	613
2	663
2	664
2	702
2	710
2	751
2	875
2	878
2	929
3	0
3	1
3	5
3	7
3	8
3	10
3	15
3	17
3	23
3	24
3	31
3	39
3	46
3	62
3	69
3	72
3	77
3	93
3	109
3	125
3	127
3	156
3	234
3	250
3	253
3	281
3	282
3	298
3	304
3	312
3	335
3	382
3	391
3	414
3	455
3	500
3	508
3	509
3	515
3	517
3	531
3	532
3	538
3	548
3	549
3	562
3	577
3	593
3	595
3	603
3	632
3	634
3	657
3	658
3	664
3	687
3	690
3	702
3	750
3	752
3	757
3	758
3	775
3	782
3	788
3	812
3	819
3	843
3	851
3	854
3	867
3	882
3	898
3	906
3	907
4	0
4	1
4	7
4	9
4	31
4	38
4	40
4	62
4	93
4	125
4	126
4	171
4	187
4	218
4	259
4	273
4	343
4	359
4	375
4	406
4	501
4	506
4	507
4	515
4	531
4	532
4	579
4	625
4	781
4	798
4	819
4	882
4	992
5	16
5	39
5	46
5	94
5	117
5	250
5	273
5	351
5	367
5	429
5	452
5	500
5	507
5	531
5	538
5	562
5	586
5	640
5	687
5	750
5	757
5	789
6	0
6	23
6	31
6	171
6	265
6	288
6	406
6	500
6	507
6	750
7	0
7	15
7	20
7	31
7	32
7	50
7	62
7	65
7	93
7	125
7	132
7	142
7	156
7	161
7	162
7	187
7	265
7	268
7	281
7	375
7	394
7	500
7	501
7	502
7	505
7	515
7	516
7	517
7	531
7	532
7	534
7	546
7	562
7	578
7	593
7	596
7	597
7	609
7	625
7	632
7	657
7	671
7	672
7	687
7	769
7	781
7	843
7	881
7	912
8	0
8	1
8	15
8	31
8	32
8	62
8	66
8	81
8	95
8	156
8	159
8	171
8	218
8	265
8	281
8	302
8	312
8	437
8	438
8	500
8	503
8	521
8	531
8	532
8	536
8	548
8	562
8	593
8	609
8	628
8	656
8	694
8	750
8	845
8	847
8	865
8	882
9	31
9	34
9	62
9	93
9	128
9	187
9	281
9	500
9	548
9	562
9	568
9	614
9	661
9	750
9	753
10	15
10	62
10	265
10	501
10	503
10	550
10	562
10	632
10	687
10	738
10	750
10	765
11	0
11	1
11	2
11	31
11	63
11	94
11	125
11	156
11	171
11	250
11	265
11	312
11	500
11	505
11	531
11	533
11	562
11	577
11	640
11	656
11	750
11	783
11	876
11	968
11	976
12	1
12	15
12	46
12	156
12	224
12	250
12	500
12	501
12	531
12	548
12	563
12	626
12	750
13	0
13	319
13	500
13	581
13	593
13	781
14	46
14	531
14	812
15	0
15	1
15	3
15	5
15	31
15	32
15	34
15	36
15	38
15	42
15	46
15	62
15	69
15	71
15	73
15	77
15	93
15	102
15	103
15	105
15	125
15	132
15	133
15	156
15	218
15	226
15	228
15	250
15	253
15	284
15	291
15	312
15	353
15	375
15	378
15	406
15	409
15	437
15	454
15	500
15	503
15	507
15	508
15	509
15	515
15	531
15	532
15	537
15	538
15	540
15	542
15	544
15	562
15	563
15	570
15	594
15	601
15	626
15	657
15	659
15	687
15	698
15	730
15	750
15	751
15	753
15	781
15	784
15	789
15	823
15	875
15	906
15	907
15	910
16	0
16	1
16	5
16	15
16	23
16	31
16	36
16	93
16	156
16	250
16	253
16	257
16	281
16	321
16	500
16	503
16	507
16	531
16	534
16	542
16	571
16	593
16	687
16	688
16	751
