# Directed graph: G_rmat_5000.txt 
# Nodes: 5000 Edges: 25000
# FromNodeId	ToNodeId
0	1
0	2
0	3
0	4
0	5
0	9
0	10
0	11
0	13
0	14
0	15
0	19
0	20
0	21
0	22
0	24
0	25
0	29
0	30
0	36
0	39
0	40
0	43
0	45
0	48
0	51
0	58
0	59
0	61
0	63
0	64
0	66
0	69
0	78
0	79
0	82
0	87
0	88
0	97
0	98
0	99
0	103
0	107
0	109
0	117
0	119
0	120
0	136
0	146
0	147
0	156
0	157
0	158
0	159
0	166
0	167
0	175
0	176
0	177
0	182
0	185
0	186
0	187
0	196
0	215
0	224
0	226
0	234
0	235
0	237
0	245
0	253
0	254
0	263
0	264
0	273
0	274
0	295
0	312
0	313
0	314
0	316
0	317
0	319
0	321
0	322
0	331
0	332
0	336
0	338
0	339
0	341
0	351
0	352
0	353
0	354
0	355
0	356
0	357
0	360
0	362
0	363
0	390
0	391
0	392
0	396
0	402
0	409
0	410
0	415
0	421
0	424
0	445
0	469
0	470
0	471
0	473
0	477
0	483
0	488
0	498
0	522
0	546
0	547
0	548
0	549
0	550
0	556
0	557
0	565
0	571
0	575
0	580
0	625
0	626
0	627
0	629
0	630
0	634
0	635
0	636
0	641
0	644
0	645
0	652
0	659
0	665
0	669
0	681
0	683
0	685
0	689
0	696
0	703
0	704
0	712
0	713
0	714
0	717
0	722
0	723
0	724
0	733
0	743
0	762
0	771
0	781
0	782
0	785
0	790
0	810
0	834
0	859
0	861
0	868
0	932
0	938
0	940
0	941
0	957
0	961
0	967
0	968
0	976
0	980
0	988
0	1014
0	1016
0	1017
0	1021
0	1024
0	1035
0	1054
0	1059
0	1074
0	1122
0	1135
0	1173
0	1250
0	1251
0	1254
0	1256
0	1257
0	1259
0	1260
0	1262
0	1269
0	1270
0	1271
0	1275
0	1281
0	1308
0	1311
0	1313
0	1328
0	1329
0	1331
0	1332
0	1339
0	1347
0	1348
0	1360
0	1368
0	1386
0	1406
0	1411
0	1416
0	1425
0	1426
0	1428
0	1432
0	1435
0	1438
0	1445
0	1454
0	1476
0	1486
0	1516
0	1523
0	1536
0	1546
0	1562
0	1563
0	1564
0	1566
0	1571
0	1581
0	1582
0	1589
0	1596
0	1620
0	1622
0	1623
0	1640
0	1641
0	1659
0	1669
0	1688
0	1718
0	1720
0	1728
0	1737
0	1760
0	1805
0	1817
0	1818
0	1875
0	1876
0	1877
0	1889
0	1955
0	1957
0	1977
0	1988
0	2031
0	2052
0	2129
0	2131
0	2153
0	2187
0	2190
0	2226
0	2247
0	2265
0	2305
0	2383
0	2422
0	2500
0	2501
0	2503
0	2509
0	2514
0	2519
0	2520
0	2529
0	2530
0	2534
0	2540
0	2542
0	2543
0	2549
0	2569
0	2578
0	2579
0	2581
0	2583
0	2587
0	2588
0	2597
0	2599
0	2607
0	2619
0	2646
0	2656
0	2657
0	2661
0	2666
0	2675
0	2676
0	2677
0	2678
0	2686
0	2696
0	2704
0	2714
0	2734
0	2736
0	2744
0	2753
0	2754
0	2755
0	2757
0	2765
0	2782
0	2812
0	2813
0	2814
0	2822
0	2831
0	2837
0	2867
0	2871
0	2872
0	2876
0	2890
0	2891
0	2892
0	2910
0	2911
0	2919
0	2930
0	2938
0	2987
0	2990
0	2997
0	3007
0	3051
0	3076
0	3125
0	3130
0	3144
0	3145
0	3147
0	3150
0	3154
0	3156
0	3160
0	3164
0	3165
0	3176
0	3195
0	3204
0	3205
0	3222
0	3261
0	3281
0	3282
0	3283
0	3291
0	3310
0	3316
0	3320
0	3344
0	3359
0	3360
0	3368
0	3438
0	3446
0	3466
0	3515
0	3516
0	3593
0	3673
0	3750
0	3751
0	3754
0	3757
0	3759
0	3760
0	3769
0	3770
0	3771
0	3775
0	3779
0	3813
0	3828
0	3830
0	3838
0	3848
0	3859
0	3877
0	3886
0	3907
0	3910
0	3913
0	3948
0	3985
0	4001
0	4042
0	4062
0	4063
0	4066
0	4093
0	4144
0	4162
0	4227
0	4375
0	4376
0	4379
0	4434
0	4453
0	4462
0	4514
0	4521
0	4535
0	4550
0	4610
0	4692
0	4716
0	4717
0	4729
0	4769
0	4845
1	0
1	2
1	4
1	9
1	19
1	24
1	29
1	39
1	51
1	58
1	78
1	79
1	80
1	82
1	87
1	89
1	97
1	99
1	102
1	104
1	126
1	128
1	136
1	141
1	146
1	156
1	195
1	234
1	243
1	253
1	255
1	312
1	314
1	316
1	331
1	336
1	341
1	351
1	360
1	362
1	392
1	399
1	409
1	411
1	468
1	472
1	487
1	548
1	625
1	627
1	636
1	641
1	649
1	654
1	685
1	703
1	722
1	727
1	732
1	824
1	844
1	878
1	904
1	937
1	956
1	1016
1	1051
1	1112
1	1250
1	1252
1	1256
1	1259
1	1269
1	1274
1	1293
1	1308
1	1330
1	1376
1	1408
1	1415
1	1484
1	1488
1	1500
1	1503
1	1562
1	1581
1	1601
1	1805
1	1875
1	1894
1	1896
1	1943
1	1955
1	1957
1	2003
1	2006
1	2115
1	2352
1	2500
1	2502
1	2506
1	2519
1	2521
1	2524
1	2529
1	2539
1	2543
1	2578
1	2582
1	2597
1	2599
1	2636
1	2656
1	2662
1	2675
1	2685
1	2687
1	2690
1	2714
1	2812
1	2813
1	2814
1	2831
1	2833
1	2842
1	2880
1	2890
1	2904
1	2909
1	2929
1	2968
1	2979
1	2997
1	3036
1	3065
1	3100
1	3125
1	3134
1	3164
1	3183
1	3281
1	3292
1	3306
1	3437
1	3453
1	3476
1	3482
1	3526
1	3653
1	3750
1	3752
1	3754
1	3759
1	3770
1	3771
1	3779
1	3781
1	3784
1	3828
1	3832
1	3837
1	3849
1	3859
1	3906
1	4062
1	4140
1	4169
1	4298
1	4384
1	4400
1	4609
1	4845
2	0
2	1
2	4
2	5
2	9
2	10
2	14
2	19
2	20
2	24
2	25
2	39
2	58
2	59
2	64
2	78
2	81
2	83
2	87
2	97
2	99
2	101
2	113
2	127
2	141
2	156
2	157
2	161
2	185
2	214
2	253
2	312
2	314
2	316
2	318
2	326
2	331
2	342
2	346
2	390
2	391
2	394
2	395
2	409
2	410
2	414
2	423
2	429
2	477
2	483
2	487
2	492
2	508
2	546
2	547
2	550
2	575
2	586
2	625
2	626
2	644
2	665
2	669
2	684
2	704
2	708
2	712
2	717
2	722
2	723
2	732
2	751
2	761
2	781
2	790
2	811
2	820
2	859
2	878
2	918
2	938
2	980
2	1122
2	1200
2	1251
2	1269
2	1270
2	1275
2	1289
2	1290
2	1298
2	1342
2	1347
2	1352
2	1376
2	1378
2	1406
2	1415
2	1436
2	1437
2	1484
2	1563
2	1601
2	1611
2	1615
2	1640
2	1645
2	1660
2	1835
2	1973
2	1992
2	2080
2	2110
2	2187
2	2201
2	2206
2	2228
2	2328
2	2500
2	2501
2	2509
2	2519
2	2520
2	2524
2	2540
2	2548
2	2578
2	2579
2	2583
2	2587
2	2588
2	2597
2	2598
2	2626
2	2665
2	2666
2	2715
2	2763
2	2802
2	2812
2	2822
2	2831
