Reward,Time,Seed
24,0.00200009346008,(1, 3, 5, 8, 9)
36,0.0019998550415,(1, 3, 5, 8, 9)
30,0.00300002098083,(1, 3, 5, 8, 9)
28,0.00200009346008,(1, 3, 5, 8, 9)
21,0.000999927520752,(1, 3, 5, 8, 9)
17,0.00200009346008,(1, 3, 5, 8, 9)
18,0.0019998550415,(1, 3, 5, 8, 9)
18,0.00100016593933,(1, 3, 5, 8, 9)
10,0.0019998550415,(1, 3, 5, 8, 9)
21,0.00200009346008,(1, 3, 5, 8, 9)
23,0.00200009346008,(1, 3, 5, 8, 9)
31,0.000999927520752,(1, 3, 5, 8, 9)
26,0.00200009346008,(1, 3, 5, 8, 9)
18,0.000999927520752,(1, 3, 5, 8, 9)
30,0.0019998550415,(1, 3, 5, 8, 9)
31,0.00100016593933,(1, 3, 5, 8, 9)
23,0.0019998550415,(1, 3, 5, 8, 9)
13,0.00200009346008,(1, 3, 5, 8, 9)
11,0.000999927520752,(1, 3, 5, 8, 9)
32,0.00100016593933,(1, 3, 5, 8, 9)
16,0.0019998550415,(1, 3, 5, 8, 9)
12,0.00200009346008,(1, 3, 5, 8, 9)
27,0.0019998550415,(1, 3, 5, 8, 9)
27,0.00100016593933,(1, 3, 5, 8, 9)
20,0.00300002098083,(1, 3, 5, 8, 9)
22,0.000999927520752,(1, 3, 5, 8, 9)
22,0.00200009346008,(1, 3, 5, 8, 9)
24,0.000999927520752,(1, 3, 5, 8, 9)
23,0.0019998550415,(1, 3, 5, 8, 9)
28,0.00100016593933,(1, 3, 5, 8, 9)
29,0.0019998550415,(1, 3, 5, 8, 9)
23,0.00200009346008,(1, 3, 5, 8, 9)
18,0.000999927520752,(1, 3, 5, 8, 9)
7,0.00200009346008,(1, 3, 5, 8, 9)
18,0.000999927520752,(1, 3, 5, 8, 9)
24,0.00300002098083,(1, 3, 5, 8, 9)
25,0.000999927520752,(1, 3, 5, 8, 9)
18,0.00200009346008,(1, 3, 5, 8, 9)
